Substance,Sector,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
CO2,Agriculture,GBR,United Kingdom,1.234828571,1.234828571,1.234828571,1.234828571,1.200571429,1.382857143,1.414285714,1.492857143,1.65,1.917142857,1.948571429,2.332,2.614857143,2.644714268,2.671428563,2.671428537,2.921285678,2.473428537,2.388571389,2.561428529,2.498571387,2.311571384,2.030285686,2.008285686,1.957476162,2.012999981,2.425238074,2.170142831,2.169619027,2.370761872,2.084761866,2.249238046,1.946476153,2.074809487,1.917666638,1.763666637,1.731714246,1.982619005,1.871047575,1.930238048,1.894095195,1.867904716,1.834904722,1.942285671,1.861618993,1.775190423,1.798238049,1.769952334,1.808190433,1.916619006,1.836999961,1.56252378,1.508047549,1.533818973,1.561315504
CO2,Agriculture,GEO,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099942857,0.078571429,0.084857143,0.099942857,0.069142857,0.076895238,0.056414285,0.057671428,0.064847619,0.071866665,0.072495237,0.102980951,0.084123808,0.08642857,0.087371427,0.088455713
CO2,Agriculture,GRC,Greece,0.477714286,0.477714286,0.477714286,0.477714286,0.437171429,0.429314286,0.509457143,0.528471428,0.636114285,0.684985714,0.622128571,0.607514285,0.693471426,0.746585713,0.701485713,0.78885714,0.696142855,0.585357141,0.624957141,0.620242855,0.621657141,0.607514284,0.59242857,0.47142857,0.546857142,0.468285713,0.542142856,0.490285713,0.376095237,0.373999999,0.37190476,0.33942857,0.329999999,0.333142856,0.298571427,0.298571427,0.252999999,0.241999999,0.144571428,0.193285713,0.241999999,0.201666664,0.193809519,0.177309518,0.196638086,0.201509513,0.205595226,0.211095227,0.187523799,0.191923798,0.193495226,0.14797618,0.170290464,0.168010583,0.168999217
CO2,Agriculture,GTM,Guatemala,0.075428569,0.075428569,0.075428569,0.075428569,0.078571426,0.078571426,0.111571424,0.123199996,0.103714281,0.094285709,0.120999993,0.094285709,0.130114278,0.08344285,0.122571421,0.142999991,0.172857129,0.186371419,0.125871419,0.200042844,0.210571415,0.237599984,0.238857131,0.196428552,0.298571414,0.296999988,0.276571417,0.306428553,0.298571416,0.312714266,0.256142834,0.20962855,0.161857129,0.09947142,0.210361885,0.207219039,0.285895213,0.194857131,0.243047604,0.272066654,0.260542839,0.290923791,0.330838068,0.388352343,0.411242821,0.342833301,0.383585691,0.40558569,0.47881426,0.442252355,0.568385686,0.434709497,0.380338066,0.38486378,0.389518416
CO2,Agriculture,HRV,Croatia,0.038897115,0.038897115,0.038897115,0.038897115,0.039306558,0.041012572,0.04319627,0.044356359,0.046403576,0.053637075,0.050498009,0.05186282,0.053910037,0.044356359,0.08639254,0.092124746,0.067012223,0.073358594,0.053978277,0.090555214,0.073495075,0.047768387,0.090759935,0.072334986,0.081714275,0.053428563,0.066314275,0.109999981,0.053428563,0.058142848,0.072757132,0.057985706,0.083914274,0.082238082,0.079147607,0.089571416,0.097428557,0.097638081,0.098999985,0.061442846,0.087371417,0.080142843,0.094285697,0.092714269,0.078571414,0.09585713,0.098999983,0.090514271,0.090199985,0.091299985,0.098371412,0.071657131,0.03551428,0.024844965,0.017942863
CO2,Agriculture,HUN,Hungary,0.918185679,0.918185679,0.918185679,0.918185679,0.958571387,0.97700948,0.930442814,0.963914248,0.943328533,0.911009482,0.892833305,0.903885678,1.051757094,1.061761856,1.040180895,0.889585682,0.943957106,0.979314245,1.026928519,0.88377138,0.682628542,0.525485688,0.254571419,0.575771416,0.592428563,0.61327618,0.777595226,0.727414275,0.703685704,0.750566656,0.779428561,0.809285703,0.760571418,0.719714275,0.676761894,0.672571418,0.687238084,0.64899999,0.459904754,0.466190467,0.326019039,0.347285708,0.334714279,0.340999993,0.297523804,0.210571422,0.152428564,0.168142847,0.170761893,0.166990465,0.160914274,0.144990464,0.103609515,0.103564213,0.102045166
CO2,Agriculture,IDN,Indonesia,0.578233245,0.578233245,0.578233245,0.578233245,0.632028492,0.619457054,0.657485624,0.89409035,1.00880462,1.156466504,1.649371208,1.835218782,2.047623523,1.995871152,2.424085372,2.511142515,2.621142496,2.8537139,3.074971011,2.890328187,3.124313862,3.038513879,3.270142409,3.081256736,3.199428137,3.505856653,3.857070869,3.262285278,3.751523246,3.573794738,3.558866146,3.569185197,3.994047043,4.109547044,4.340337484,4.587261256,4.231227968,4.532523155,4.798094557,5.895684948,5.393456448,5.075451692,5.841051678,5.016418385,5.16072789,5.83869451,5.436408851,5.791761197,6.157223077,5.942827849,5.583808856,5.842832639,4.895051712,4.824566747,4.781614542
CO2,Agriculture,IND,India,2.461956843,2.461956843,2.461956843,2.461956843,3.235937743,3.123266284,3.533356652,4.288689855,4.538232698,5.391046859,5.310694444,5.765989596,6.136689539,7.040522727,8.135284486,8.747093922,10.07552705,8.79072723,11.05557454,11.26829361,11.84306969,12.45666006,13.04133614,13.50674078,14.44069299,15.00855479,15.9662356,16.9928498,17.67464018,18.14774495,16.88478795,17.42630214,16.04407376,17.10709264,17.99494967,19.41237802,21.10506823,22.12681087,23.29432983,23.87659649,25.24122488,25.93925326,25.86015796,25.55865312,25.66236741,26.16071978,25.33881039,25.85743417,26.9100292,29.19320986,30.96908111,29.24464789,30.76898578,31.92101039,32.79150457
CO2,Agriculture,IRL,Ireland,0.033628567,0.033628567,0.033628567,0.033628567,0.020742855,0.030642852,0.033942852,0.033157137,0.042585707,0.061914275,0.08595713,0.083285702,0.106071412,0.10481427,0.101514271,0.133885695,0.163428546,0.136714264,0.098999984,0.108428554,0.111571411,0.116285696,0.109999982,0.147714262,0.102142841,0.09271427,0.084857129,0.097428555,0.108428553,0.100571411,0.102142842,0.091142844,0.091142844,0.127285695,0.084857131,0.053428563,0.079514276,0.050914278,0.089728557,0.114242838,0.090671414,0.119847611,0.090619039,0.135666657,0.135457132,0.153161891,0.151485701,0.166990461,0.164842843,0.173799983,0.183909506,0.17311903,0.148919033,0.148824747,0.148730571
CO2,Agriculture,IRN,Iran,0.269238067,0.269238067,0.269238067,0.269238067,0.335499961,0.331257107,0.337804724,0.432299954,0.312033301,0.504899942,0.563776143,0.720971349,0.908757051,1.066004642,0.904776102,0.860409443,0.934266563,0.928033238,0.927352291,1.348495104,1.068518965,1.212618927,1.526799832,1.035885604,1.135357025,1.15253797,1.251956994,1.484999805,1.584523606,1.430837887,1.540628373,1.495737899,1.490028369,1.563047389,1.768328313,1.554666452,1.896190205,1.639523563,1.881523495,1.748999719,1.825475925,1.456190258,1.497571212,1.262904564,1.427852165,1.066633178,1.406690257,1.536123574,1.636537839,1.62669022,1.626271172,1.605528315,1.599085457,1.62334831,1.648027405
CO2,Agriculture,IRQ,Iraq,0.063328571,0.063328571,0.063328571,0.063328571,0.08642857,0.161385712,0.158557136,0.200042843,0.19705713,0.196899985,0.142371414,0.095699983,0.095385697,0.069614273,0.130114262,0.116285693,0.124142835,0.150071401,0.165942827,0.121157121,0.108428552,0.111571408,0.103714267,0.368761848,0.393904705,0.36666661,0.3991428,0.403752324,0.421561848,0.418418985,0.403123747,0.392490411,0.690171303,0.031847619,0.005447619,0.196219018,0.219057103,0.167671398,0.216857103,0.235714243,0.191399965,0.213085677,0.2407952,0.303547572,0.333457086,0.2850571,0.39301422,0.259547583,0.348071385,0.350428527,0.124352361,0.114819028,0.155571408,0.137751412,0.122777595
CO2,Agriculture,ISL,Iceland,0.007228571,0.007228571,0.007228571,0.007228571,0.0088,0.009742857,0.010057143,0.009742857,0.009742857,0.009114286,0.008171429,0.005657143,0.0044,0.006285714,0.006285714,0.006285714,0.005657143,0.005028571,0.007542857,0.0044,0.004085714,0.003771429,0.005971429,0.0066,0.010057143,0.002514286,0.0022,0.003142857,0.001571429,0.003142857,,,,,,,,,,,,,,,,,0.000209524,,,,,0.000628571,0.000712381,0.000807365,0.000915014
CO2,Agriculture,ISR,"Israel and Palestine, State of",0.095385712,0.095385712,0.095385712,0.095385712,0.10622857,0.117228569,0.108742855,0.103871427,0.096171427,0.084857141,0.101985712,0.101199996,0.087214283,0.080771427,0.086428569,0.08485714,0.081085711,0.074328568,0.071342854,0.075742854,0.06882857,0.051857141,0.058142856,0.043999998,0.070714281,0.09114285,0.07228571,0.067571425,0.070714282,0.07385714,0.061285709,0.067414282,0.068828565,0.077157136,0.06804285,0.030223805,0.039547614,0.031271424,0.032371424,0.054790471,0.036247613,0.039757137,0.038342851,0.034519044,0.043528568,0.054161899,0.081138086,0.06196666,0.065423802,0.045676186,0.065319039,0.071657133,0.082447608,0.087739662,0.093364167
CO2,Agriculture,ITA,"Italy, San Marino and the Holy See",1.035099947,1.035099947,1.035099947,1.035099947,1.039185663,0.997385655,0.989999939,1.184595172,1.511504666,1.521718938,1.362009422,1.235247517,1.277466562,1.2831237,1.201671321,1.306957018,1.38275226,1.288728447,1.086904655,0.974285623,0.989476093,1.202142751,1.120428466,1.211047513,1.229380861,1.136666566,1.205809418,1.171237995,1.2545237,1.282285592,1.214190363,1.219428459,1.185380842,1.12880941,0.964333231,0.92714276,0.93080941,0.966952263,0.817666556,0.879476084,0.930809426,0.83652372,0.89938085,0.925047515,0.868999903,0.953333228,0.884714179,0.882095136,0.841761799,0.835476096,0.903047521,0.62113327,0.619195175,0.572859971,0.535894475
CO2,Agriculture,JOR,Jordan,0.007542857,0.007542857,0.007542857,0.007542857,0.007857143,0.0077,0.011785714,0.0088,0.012571428,0.015557142,0.012099999,0.005971428,0.019171428,0.027657142,0.024514285,0.027814285,0.013357142,0.016814284,0.026347617,0.023309522,0.017547618,0.02660952,0.029333332,0.012466666,0.004190476,0.007333333,0.004190476,0.02262857,0.02933333,0.033890475,0.021319046,0.021319046,0.008695238,0.009952381,0.011942857,0.028704762,0.010790476,0.012571429,0.018542857,0.018123809,0.021109523,0.021109523,0.027552381,0.023885712,0.02482857,0.024671427,0.023676189,0.02095238,0.02482857,0.028809523,0.021476189,0.014980951,0.023571427,0.023885713,0.024214965
CO2,Agriculture,JPN,Japan,0.553457116,0.553457116,0.553457116,0.553457116,0.431671409,0.433085695,0.478499981,0.468914267,0.444399983,0.470328552,1.266571401,1.385999971,1.484999968,1.51642854,1.492857113,1.433142824,1.445714252,1.352999968,1.368714254,1.359285682,1.275999967,1.178571403,1.145571403,1.178885684,1.263585684,1.203085684,1.174014257,1.132999971,1.083971399,1.086799972,1.04719997,1.079571401,1.150285668,1.053171401,0.999742837,0.938142836,0.115185705,0.766595212,0.866223776,0.724166637,0.663090444,0.778328538,0.723380919,0.725790445,0.664190446,0.634752353,0.685142827,0.667699968,0.638261874,0.618042827,0.642923783,0.610604734,0.657171402,0.63304603,0.626479219
CO2,Agriculture,KAZ,Kazakhstan,0.071413928,0.071413928,0.071413928,0.071413928,0.077456645,0.077456645,0.081933749,0.091904232,0.094156518,0.096848273,0.099402695,0.099704831,0.099594963,0.10599475,0.10607715,0.108521704,0.112614271,0.115360961,0.107120892,0.087317261,0.081945502,0.076573742,0.071201983,0.065830224,0.060458465,0.055086706,0.049714947,0.044343188,0.038971429,0.088,0.088,0.122571429,0.141428571,0.141428571,0.119428571,0.122571429,0.128857143,0.134933333,0.154,0.154,0.185428571,0.179142857,0.189828571,0.107695238,0.20412857,0.229585712,0.292914281,0.278195235,0.311352375,0.220471423,0.287938085,0.224766661,0.194280948,0.194502631,0.195509886
CO2,Agriculture,KEN,Kenya,0.018071428,0.018071428,0.018071428,0.018071428,0.015871428,0.015557143,0.021528571,0.019485714,0.033419048,0.034571428,0.032999999,0.034309523,0.035199998,0.033733332,0.047195237,0.058142855,0.047980951,0.050966665,0.07820476,0.065214285,0.063799998,0.059085713,0.042899998,0.045309523,0.042428571,0.027238095,0.065999997,0.058666665,0.069142854,0.073752377,0.086899995,0.084019042,0.073019044,0.091195233,0.109319037,0.093447613,0.119742848,0.068357139,0.100990468,0.066419045,0.111519037,0.078676188,0.106490467,0.191399986,0.142004753,0.097009518,0.159133323,0.149023801,0.144833326,0.183699988,0.251219028,0.196480941,0.1589238,0.160275229,0.161662308
CO2,Agriculture,KGZ,Kyrgyzstan,0.157225826,0.157225826,0.157225826,0.157225826,0.17052955,0.17052955,0.1803864,0.202337544,0.207296204,0.213222409,0.218846255,0.219511442,0.219269556,0.233359409,0.233540823,0.238922784,0.247933033,0.25398018,0.235838739,0.192238808,0.180412274,0.168585739,0.156759205,0.144932671,0.133106137,0.121279603,0.109453068,0.097626534,0.086638095,0.084019048,0.087057143,0.022,0.022,0.027028571,0.0154,0.010057143,0.015085714,0.005971429,0.011942857,0.087057141,0.06694285,0.092399999,0.100571429,0.089571429,0.083914284,0.035409524,0.028495238,0.132628564,0.113090471,0.149233324,0.102561898,0.128228566,0.077523807,0.071426666,0.068442275
CO2,Agriculture,KOR,South Korea,0.413757068,0.413757068,0.413757068,0.413757068,0.54245705,0.650885614,0.458071357,0.435914218,0.494999921,0.433242785,0.436071354,0.38924279,0.263685669,0.333142802,0.35749994,0.369599939,0.371485652,0.389242794,0.399771364,0.426642787,0.427742787,0.374628509,0.37698565,0.351999941,0.356714225,0.344142799,0.336285658,0.43214279,0.34571423,0.312399948,0.298414237,0.319628518,0.210257109,0.20695711,0.263685675,0.209471395,0.181028542,0.179771399,0.16814283,0.160285689,0.152428547,0.141428549,0.144571406,0.35346661,0.350952327,0.423028503,0.436018976,0.413599934,0.159028551,0.153633313,0.148028553,0.164057123,0.135352364,0.081169517,0.059421124
CO2,Agriculture,KWT,Kuwait,,,,,,,,,,,0.000157143,0.000314286,0.000785714,0.000785714,0.000785714,0.0011,0.000628571,0.000471428,0.001257143,0.000785714,,,0.001257143,0.001571428,0.001571428,0.001571428,0.003142857,0.001885714,0.001571428,0.001728571,0.0011,0.003771428,0.001571428,0.001571428,0.001571428,0.001571428,0.001571428,0.001571428,0.001571428,0.001571428,0.001571428,0.001571428,0.002357142,0.003142857,0.003142857,0.003142857,0.003142857,0.003142857,0.003142857,0.003142857,0.003980952,0.003142857,0.003142857,0.003142857,0.003142857
CO2,Agriculture,LBN,Lebanon,0.083599997,0.083599997,0.083599997,0.083599997,0.044,0.037714286,0.0704,0.062542857,0.059085714,0.050285714,0.0528,0.056571429,0.051542857,0.031428571,0.031428571,,,,,,,0.008590476,0.010266667,0.031009524,0.022,0.094285714,0.066,0.070504762,0.068409524,0.062490476,0.066157142,0.068566664,0.055995237,0.056099997,0.057880949,0.024933331,0.025352381,0.040857143,0.0176,0.017128571,0.038238095,0.032528571,0.051438092,0.052642855,0.027499999,0.046409523,0.051490475,0.05395238,0.03305238,0.032319046,0.031847618,0.020847619,0.018595237,0.017935238,0.017407238
CO2,Agriculture,LBY,Libya,0.025404761,0.025404761,0.025404761,0.025404761,0.030538095,0.037714285,0.045257142,0.04127619,0.050285714,0.069038095,0.08700476,0.088995237,0.079304758,0.088628569,0.08978095,0.081033331,0.086271427,0.099471427,0.071761903,0.076790474,0.08485714,0.060238093,0.050390475,0.067938094,0.041799999,0.055733333,0.032057143,0.050285711,0.04923809,0.068147611,0.043895232,0.063380946,0.047666662,0.031428566,0.040857135,0.050285705,0.050285705,0.050285705,0.050285705,0.050285705,0.051333325,0.05054761,0.055942849,0.054685709,0.031428569,0.044785708,0.013409524,0.062909514,0.02650476,0.024409522,0.021738093,0.026766663,0.008747619,0.011202041,0.011202041
CO2,Agriculture,LKA,Sri Lanka,0.17317142,0.17317142,0.17317142,0.17317142,0.245457133,0.12414285,0.170028562,0.180085701,0.238542841,0.22471427,0.237442837,0.193285698,0.17867141,0.202557124,0.235557121,0.23288569,0.228957119,0.24828569,0.269814262,0.252528546,0.231995217,0.248285693,0.271228549,0.296999975,0.2963714,0.275157115,0.291971402,0.273585684,0.302657107,0.338957101,0.332828532,0.316799959,0.325285672,0.260857102,0.344457106,0.249857105,0.267142819,0.271857107,0.277357097,0.285999953,0.308628524,0.355457097,0.345923766,0.35456662,0.391966616,0.453461841,0.306533296,0.256142828,0.287571394,0.225709499,0.354199957,0.183019024,0.316171391,0.328177104,0.340668098
CO2,Agriculture,LTU,Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286157139,0.321199993,0.277619045,0.286523807,0.285476188,0.268190473,0.307266659,0.426380949,0.428004759,0.465195236,0.434499997,0.433190472,0.474047614,0.411085709,0.287676187,0.288650473,0.289675096
CO2,Agriculture,LVA,Latvia,0.057591878,0.057591878,0.057591878,0.057591878,0.062465037,0.062465037,0.066075604,0.074116316,0.075932676,0.078103446,0.080163464,0.080407121,0.080318519,0.085479637,0.085546089,0.087517503,0.090817961,0.093033033,0.086387816,0.070417146,0.066085082,0.061753018,0.057420954,0.053088891,0.048756827,0.044424763,0.041904762,0.057619048,0.047771427,0.081295235,0.065947616,0.094599996,0.085590475,0.087057141,0.081766667,0.063328571,0.081452381,0.087738095,0.105285714,0.101147619,0.096433332,0.097009523,0.15410476,0.159761903,0.148761904,0.200619046,0.194647616,0.181447616,0.181761903,0.193285712,0.209523808,0.211252379,0.205071427,0.204034284,0.203113161
CO2,Agriculture,MAR,Morocco,0.209785709,0.209785709,0.209785709,0.209785709,0.162642852,0.15651428,0.21104285,0.180399992,0.194857134,0.259285703,0.265571417,0.179771421,0.186685706,0.224714274,0.200828562,0.23555713,0.251428557,0.238542843,0.310985696,0.290399985,0.325757126,0.279399988,0.257557131,0.334399981,0.289038084,0.317480937,0.261485704,0.36902379,0.372952362,0.434133314,0.462680935,0.472476173,0.47823808,0.459380937,0.465038076,0.424809511,0.463047605,0.430571422,0.366666661,0.336285709,0.349904756,0.365619042,0.370857138,0.560109513,0.521871413,0.474780942,0.49416189,0.651933312,0.574095223,0.526114272,0.52616665,0.241580947,0.408309512,0.359584752,0.316927659
CO2,Agriculture,MDA,Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016971429,0.017285714,0.017285713,0.098895237,0.059923808,0.079095236,0.128752377,0.124038091,0.202557135,0.122309515,0.145409516,0.113247616,0.068828566,0.070211423,0.07165574
CO2,Agriculture,MEX,Mexico,1.199733296,1.199733296,1.199733296,1.199733296,1.360176145,1.625957096,2.002261846,1.965961841,1.942233284,2.323409465,2.318695164,3.009547504,3.082095118,2.783680832,3.107028446,3.304661751,3.132904604,3.168366493,2.958685559,2.971099853,2.907456973,2.1949713,2.719618886,2.704952233,2.838052225,2.802380831,3.366523688,3.268047494,3.447190314,3.215142685,3.287428401,3.461856971,2.643247459,2.918037924,2.971047444,2.751780777,2.80740937,2.90970932,2.751256976,2.887028403,2.912380759,2.895618854,3.044380756,3.433518853,3.366785516,3.091523655,3.186647383,2.761628345,2.62653789,2.556399807,2.742980717,2.807566457,2.500718848,2.471270282,2.44261066
CO2,Agriculture,MKD,North Macedonia,0.009075994,0.009075994,0.009075994,0.009075994,0.00917153,0.0095696,0.01007913,0.010349817,0.010827501,0.012515317,0.011782869,0.012101325,0.012579009,0.010349817,0.020158259,0.021495774,0.015636185,0.017117005,0.012594931,0.02112955,0.017148851,0.011145957,0.026886842,0.022587687,0.060028569,0.053585713,0.067571427,0.05782857,0.039914284,0.035357141,0.03032857,0.015714284,0.021685712,0.012571428,0.010528571,0.011314285,0.015714285,0.012885714,0.0066,0.003457143,0.016028571,0.0143,0.019328571,0.0253,0.022471428,0.020114285,0.021371428,0.024042856,0.014823809,0.024095237,0.038080951,0.020638094,0.020428571,0.020145714,0.019882439
CO2,Agriculture,MLI,Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148709508,0.113614271,0.114609509,0.228590451,0.368971386,0.331361877,0.28296187,0.191557116,0.174428547,0.199204732,0.165251402,0.142920808
CO2,Agriculture,MMR,Myanmar/Burma,0.057357132,0.057357132,0.057357132,0.057357132,0.059871418,0.066785702,0.067414273,0.078414271,0.106699981,0.113614265,0.104971409,0.145514259,0.180242824,0.180714253,0.200199964,0.21057139,0.180714253,0.144571402,0.104971409,0.100728553,0.090828555,0.093814269,0.085485699,0.094285697,0.173799968,0.170657112,0.185271395,0.204914248,0.208528534,0.192499965,0.255357096,0.116285693,0.196899964,0.196428536,0.089571412,0.074014272,0.0788857,0.080457128,0.087999986,0.098999987,0.108114272,0.1250857,0.147714266,0.171128542,0.262009492,0.279295212,0.506052335,0.600338034,0.924838035,0.821909475,1.253790401,0.989999957,1.347342798,1.49674375,1.668719775
CO2,Agriculture,MUS,Mauritius,0.036457143,0.036457143,0.036457143,0.036457143,0.039180952,0.029542857,0.011733333,0.018228571,0.005028571,0.006285714,,0.0132,0.012571429,0.013828571,0.018857143,0.014457143,0.015085714,0.015714286,0.011314286,0.015714286,0.012571429,0.009428571,0.009428571,,,,0.01152381,0.008171429,,,,0.0066,0.012571429,,,,,,,,,,,0.020533332,0.021476188,0.011261904,0.011052381,0.013566666,0.018961904,0.012361904,0.009533333,0.010161904,0.012571427,0.013294284,0.014086415
CO2,Agriculture,MYS,Malaysia,0.151904744,0.151904744,0.151904744,0.151904744,0.08999047,0.113614277,0.12807142,0.119376181,0.153738083,0.218742841,0.188728551,0.218742837,0.24482855,0.286209498,0.447333303,0.411190445,0.408414258,0.399509496,0.470695204,0.639361862,0.899695213,0.914623792,0.737523765,0.71971424,0.796714258,0.571476175,0.640095222,0.834952358,1.048666629,1.063123783,1.048038057,0.998066631,1.094133297,1.130590422,1.547438036,1.270133271,1.370704694,1.400247554,1.082609461,1.523238027,1.271809467,1.314761845,1.273904728,1.527899942,1.365833298,1.126766631,1.301718997,1.264738052,1.381547572,1.377880891,1.174695188,1.454461883,1.224771403,1.205757121,1.189271111
CO2,Agriculture,NGA,Nigeria,0.029542857,0.029542857,0.029542857,0.029542857,0.025142857,0.036142856,0.056571425,0.06128571,0.036299996,0.07888571,0.115342851,0.156042843,0.086271425,0.120999988,0.11817142,0.149180941,0.081871418,0.052957134,0.103714271,0.104657124,0.084071413,0.065057131,0.073228558,0.073228558,0.078571414,0.031428566,0.042428564,0.050757134,0.107904749,0.13776188,0.12932855,0.2152333,0.103976173,0.204652348,0.153685691,0.162276168,0.235923776,0.160599977,0.290976145,0.194333305,0.490442777,0.14205712,0.333038043,0.569171328,0.325914231,0.261695197,0.317585664,0.653347519,0.606518948,0.64601419,0.777857013,1.270342686,0.984866541,1.051170345,1.123557774
CO2,Agriculture,NIC,Nicaragua,0.062333327,0.062333327,0.062333327,0.062333327,0.042899996,0.035619044,0.047666662,0.068619041,0.067047613,0.037190472,0.05971428,0.045885709,0.058457137,0.090828558,0.06757142,0.085171418,0.107799987,0.058299991,0.100361891,0.029804757,0.04777142,0.038342851,0.040228564,0.032999994,0.018490474,0.039809517,0.046304756,0.039599996,0.0376619,0.040438091,0.029961902,0.023047616,0.022838092,0.040804758,0.03163809,0.017076188,0.048190468,0.070190465,0.075585705,0.077838087,0.078833319,0.043476185,0.081242847,0.075638089,0.055419041,0.11665237,0.109371418,0.154942841,0.06694285,0.095647611,0.153161892,0.137709514,0.096957133,0.090074277,0.084050307
